no. rel imag
1 8.336047177997376 21.62843595416322
2 8.311399117856437 22.2228563101388
3 8.28812472419882 22.881244819754556
4 8.207982440669673 23.4532628489273
5 8.196729316141152 24.06118573302942
6 8.159440413897673 24.693227157934675
7 8.13908683101131 25.339680786761363
8 8.102181746205524 25.94116209310143
9 8.092590421368486 26.57078892487388
10 8.052372793180066 27.216952035824576
11 8.0302365675537 27.815180161515855
12 8.006277022516054 28.47872048785718
13 7.976743445424592 29.0770752499746
14 7.936701215531748 29.745481347953824
15 7.938482895821846 30.370137888126564
16 7.908205195745159 31.031682903900936
17 7.914054676312809 31.65346467522962
18 7.869913793845506 32.32683500256874
19 7.829648971114274 32.98458851902347
20 7.851485698166512 33.600214414188834
21 7.78896520015927 34.26563558183796
22 7.767051223145402 34.93059451760458
23 7.7573064464860595 35.59939552397176
24 7.724279718116486 36.23536260555559
25 7.7341019068439865 36.96011608394299
26 7.731200395697783 37.63235983643788
27 7.704591136401016 38.30131968142337
28 7.633619681852024 38.96189219466589
29 7.6624152749538235 39.62699059821429
30 7.671847208064711 40.32595507483995
31 7.585563660931287 41.008185261150444
32 7.542224580182124 41.7129184863429
33 7.577916778402606 42.381073111008746
34 7.553287050605955 43.11592407463168
35 7.564932402801419 43.78631843247492
36 7.532730759321151 44.46481993176933
37 7.5178042266987335 45.216464428667635
38 7.521861205074365 45.91603445865353
39 7.459899224890076 46.621137937482736
40 7.488362723187244 47.343165605415116
41 7.460281105563997 48.07791911317525
42 7.449386447882891 48.8006372181703
43 7.421349929688361 49.47549572239206
44 7.394347200945116 50.18016092748127
45 7.419464019364741 50.996407922381906
46 7.428553526118863 51.726178557184824
47 7.490132902069205 52.50984616474511
48 7.4524740806180825 53.17530374765757
49 7.413613668637954 54.01650280650233
50 7.459906201369773 54.75776667479608
51 7.366054644743403 55.46398151090294
52 7.373943734327967 56.286843620083204
53 7.440853775841803 57.04013266527932
54 7.460872010437703 57.854345697879715
55 7.4477191696423555 58.58646566533366
56 7.440903287914844 59.41447756908937
57 7.468130872517434 60.176469702631536
58 7.472444693727249 61.045104376515866
59 7.486291801884773 61.80876144694772
60 7.530654795872832 62.61133056231384
61 7.513353028982769 63.429858584361064
62 7.575394444802953 64.23495854624433
63 7.582731800663998 65.08983246013311
64 7.594822110543165 65.90772133206006
65 7.660207075597175 66.76141256601345
66 7.623965441031657 67.63743845726239
67 7.681374676595853 68.39248682083202
68 7.640558132531081 69.33816048765347
69 7.697487631095535 70.15205966114465
70 7.689018262557935 71.03187440484726
71 7.696913505629873 71.90961259283706
72 7.741318045868317 72.86630552470677
73 7.732329690318688 73.66975644226716
74 7.734102789351012 74.57614246093634
75 7.74041778721193 75.53023229618637
76 7.768410080600131 76.48597984339517
77 7.761248534233569 77.4163301100678
78 7.866516210955871 78.37104560634785
79 7.764905602064779 79.36172551012923
80 7.806315589773012 80.4048904818591
81 7.795117078948329 81.59556102940559
82 7.814943459495677 82.58002975614808
83 8.032522036657326 83.77441348472009
84 7.860739745955601 84.87281294948637
85 8.109643918302814 86.15444746157276
86 8.240415527201732 87.322344155237
87 8.54013294745679 88.61773186452858
88 9.213195246597286 89.86560461025636
89 9.619176346327544 90.88120811926842
90 10.128949634749885 91.71643905224941
91 10.67281007240316 92.70562405594414
92 11.218945142994073 93.28770282859675
93 11.461596600722062 94.03558366913892
94 11.641107004622082 94.76021827971752
95 11.70546523112392 95.29524784715957
96 11.66762383976509 96.20322366027
97 11.656870576401328 97.07405437841038
98 11.731177966461557 97.84202255825535
99 11.729018672231735 98.71319524490714
100 11.759072508912558 99.70756497377754
101 11.738842005257561 100.70589055177052
102 11.708793006154474 101.6784984933096
103 11.718720985631636 102.90265577551948
104 11.569082487445723 103.98102004633883
105 11.634295679702547 105.00410494475916
106 11.703524323270178 106.18751332304223
107 11.71265039787202 107.32856641962938
108 11.722649672473409 108.57640305796082
109 11.829615880611804 109.6582582869674
110 11.863309069863355 110.93519545185313
111 11.99936735743455 112.11167925175731
112 12.08416948933072 113.3648418877283
113 12.191027512238039 114.66792807090837
114 12.254135839474257 115.96395707100376
115 12.41269449419967 117.19587727434397
116 12.474042913138389 118.5869444355783
117 12.607806461151762 119.85276008489579
118 12.825491218158787 121.17842709694906
119 12.810341485292561 122.5675283162198
120 13.095566982644717 123.95215888116559
121 13.081833042847181 125.34509014096207
122 13.431248643771356 126.71768055825768
123 13.525861952399609 128.23346910027303
124 13.790293213935783 129.71473014172332
125 14.017630599001647 131.23901479680998
126 14.15523611970695 132.63209907615663
127 14.419259553025741 134.18447075908674
128 14.691761970657307 135.77641092282423
129 14.940629463024726 137.36348183387233
130 15.128575176036167 138.8002459604407
131 15.501355895065155 140.44240847393496
132 15.684648728725504 141.95744975995547
133 16.026303736164515 143.5707716357522
134 16.244785872421485 145.27789114302794
135 16.544745880930815 147.0118278046016
136 16.916550071196273 148.8087879832607
137 17.104086079142593 150.52118071196557
138 17.515124702093498 152.20964279836497
139 17.956887746250324 154.12294693818964
140 18.37099543255441 155.94635292789548
141 18.55070962748243 157.68773391413737
142 18.916936946849514 159.5843305454448
143 19.368871613427544 161.57226577419084
144 19.74671734271458 163.442196909252
145 20.13152004157007 165.478084143032
146 20.62556746886852 167.31201828747078
147 21.20593958106483 169.4139396803163
148 21.735127907741603 171.35537743782245
149 22.299465262767963 173.2508255051836
150 22.445280294521908 175.34066208422436
151 23.031051935219413 177.44394039098216
152 23.494249771895884 179.39299579017126
153 23.800326075529817 181.85518630980957
154 24.019380116525326 183.96801875214535
155 24.436302883785203 186.08662038386683
156 24.891494460447603 188.38399611296927
157 25.255305737542287 190.91141023184267
158 25.875481825037927 193.09615710336294
159 26.152166359370938 195.9605561543341
160 26.72272070152535 198.52783577966508
161 27.19309945293859 200.90518367060733
162 27.777599810010706 204.0540522203798
163 28.188316697138877 206.76373682355904
164 28.858814983497542 209.61026411195652
165 29.29110541266289 212.42258338119328
166 30.039387518397955 215.59943523411542
167 30.639533998632743 218.68948583592552
168 31.450222508198145 221.97489337863612
169 32.150488425674325 225.1404405997892
170 32.89562584275355 228.44066161818503
171 33.85283539872243 231.80713851185314
172 34.48437895012321 235.5514321702766
173 35.45462962787771 238.83313965524516
174 36.197190732717125 242.62361384387333
175 37.40489030215467 246.55806646720117
176 38.638419558232236 250.27017114030537
177 39.54116073397759 254.36952843149518
178 40.73429390222041 258.2058599461642
179 41.71256976098767 262.7671828889126
180 43.18562078777988 266.983785340839
181 44.34630342172231 271.5547361637408
182 46.139018337718106 276.3737750275347
183 47.57662429101734 281.1246867117321
184 49.33485063370983 285.9431370589045
185 50.97571183684291 290.9148212796404
186 52.53436489394427 295.8525739341852
187 54.73807987889813 300.93014096596914
188 56.794778711872276 307.09826898450603
189 58.817493402956856 312.4302378571475
190 61.44578389212958 318.325435677885
191 63.89779618527054 323.9124684541736
192 66.86618995212427 330.35211510497425
193 69.09348655542242 336.55544296269414
194 72.5065362967476 343.3440259161128
195 75.89070457344123 350.2228147554042
196 79.3925129019119 356.7974507768885
197 83.13874504086027 363.99014406088577
198 87.04920003929577 371.30793568074165
199 91.47070172401753 378.20027246692126
200 95.87263015881058 386.33365716376017
201 100.82095930809356 394.48868162707225
202 105.37946799424303 403.1098751824093
203 111.17391533982963 411.3727236750504
204 116.91014038766846 419.9144259289354
205 123.00244434090003 429.48958751690526
206 129.25968027679227 438.52928099842416
207 137.01738357722238 448.8187024928839
208 144.58239193546348 458.17322559157594
209 151.82677730445943 469.0663855586894
210 159.66431724144118 478.86148202023355
211 169.89153950134275 490.1501094483423
212 180.66097979386427 500.97617318261536
213 191.00473068026173 512.2705090098145
214 202.00079019879098 524.3528967479214
215 214.67849353661344 537.0250034837377
216 228.409127353618 548.3147894556868
217 243.4091684334847 561.1967997391164
218 260.2174046412589 573.4816147623197
219 276.77117881655283 586.5868671014956
220 294.00326105235877 601.4363008154272
221 314.2887406243268 612.9086505955572
222 335.8664683047558 628.8860516449874
223 358.96807303118436 642.3229815557248
224 382.68690811887365 654.9844258440023
225 411.4881284080278 667.2341781813017
226 441.3140028665832 678.507143052714
227 475.25738197236564 693.3471704464682
228 509.83581405160794 705.8292212147975
229 545.2253149859249 714.5907216480581
230 591.0391736913174 727.9715205540084
231 638.7703596759093 731.5272869523834
232 684.5396016596843 735.3813567794181
233 739.8514768054742 735.9184031690361
234 795.8136881852772 733.5588901572573
235 856.7132615036451 730.0359912043688
236 921.5171501676616 708.8359107643159
237 991.8849658875465 687.9138001152166
238 1061.808029109648 660.4620145996931
239 1133.9358582443215 616.8956244657501
240 1199.0466466356374 563.3742111568561
241 1266.69977276247 490.6447121309195
242 1318.3985648214348 420.8328879713277
243 1375.6419570446665 342.81230661243643
244 1417.2519604365411 238.43416553978577
245 1442.8444670561523 134.0203699814707
246 1460.3452847334001 29.731011423409175
247 1449.9070434929931 -84.36200755237286
248 1430.7561340954583 -193.27487936096645
249 1394.1058739090738 -286.3708929695065
250 1341.2589035925125 -382.10630371374685
251 1280.7012239350768 -454.45332425657284
252 1220.087923605672 -526.2162483184716
253 1149.2100837911005 -572.9216719545882
254 1074.058432471654 -618.5528306244508
255 1003.667416353628 -651.6571961394651
256 933.5710786025902 -672.9949675851799
257 874.6970274814203 -696.1142923112968
258 811.4372403616874 -704.0672849994703
259 749.8044666220997 -707.2623428688682
260 699.1952583518531 -709.2709613348745
261 648.7667794407093 -704.9532339580602
262 599.7296500044432 -696.3625709403716
263 564.4753439484921 -688.1955504000287
264 520.7738734483689 -676.5771276393219
265 486.85838978026277 -664.7502750078291
266 454.08474745962377 -652.1633548923345
267 422.39989924040464 -638.9871641793986
268 398.1479144682745 -625.2354178097157
269 370.0695115319236 -609.9995485978311
270 349.62794712937074 -596.8458082408446
271 327.5330859018315 -581.6931953961907
272 308.86378073570944 -568.9837925178356
273 290.1909179036183 -557.2928256851155
274 275.15119932039954 -543.0717650093126
275 260.0954400212425 -531.687656264254
276 247.02891074526605 -518.7131257081231
277 233.5746851694268 -506.6794276504207
278 221.25802695760586 -494.4267212432025
279 211.44683113334122 -483.4623620777372
280 200.88105743062664 -471.64129762684115
281 190.73629536631978 -460.8875998192694
282 183.17354307517604 -450.1074603148584
283 175.32295215933107 -440.8583324650915
284 168.18973090466153 -430.0987188036513
285 160.59551743618016 -421.3533399174896
286 154.9175138372782 -412.5678923656881
287 148.25582860021268 -404.0886548872629
288 142.34556682554674 -394.95731920287835
289 137.4252529100285 -387.2297483264885
290 132.21704436250073 -378.9095965876728
291 128.22833577906613 -371.4872212642212
292 123.60245702804005 -363.8787735507095
293 118.63693142333683 -357.458797782074
294 115.05959835210477 -350.35654984279796
295 111.0521259169305 -343.61875176135817
296 107.4762257437602 -337.8353409362637
297 104.22368046496783 -331.4792060734908
298 100.73559493843325 -326.02965238038587
299 97.72689779512635 -319.699248289985
300 94.9806534042482 -314.54265113438254
301 92.18229319302391 -309.0753861572007
302 89.66822530023082 -303.93088147240866
303 87.19965615618858 -298.5628579781579
304 84.48808239143935 -293.20584907695655
305 82.33820594241294 -288.6276189887065
306 80.36911769889102 -283.6669802940112
307 78.30996565674407 -278.66864586984593
308 76.23215963261865 -274.3642055469785
309 74.4813719574448 -269.9511924180999
310 72.48493167682182 -265.7771320286327
311 71.11898277265665 -261.09672574098596
312 69.04435638261211 -257.5889029544128
313 67.6054609936585 -253.5662506542976
314 65.80556798859294 -249.72869031390468
315 64.41395480975767 -245.63609539339933
316 62.9171666192844 -242.19357223358207
317 61.58843537001037 -238.8840335395881
318 60.08967286129138 -235.14884293402613
319 58.8693168198804 -231.8912526497551
320 57.5548512706403 -228.4361914652958
321 56.379475760397035 -225.31848020366655
322 55.36074046418341 -222.02483537743285
323 54.212341493094144 -219.01426385302526
324 52.92378369122055 -215.98353118245657
325 52.27235329964171 -212.9421944241365
326 51.18133820199224 -210.19349307091713
327 50.30697301695333 -207.19014588135772
328 49.63946299673233 -204.51677594083574
329 48.76808217619513 -201.75694940618732
330 47.886035603243386 -199.3392428225392
331 47.18425171175585 -196.64360230448344
332 46.47601111563435 -194.25042048508405
333 45.77267865909716 -191.61048768027788
334 45.061740187110104 -189.23778795138062
335 44.27719306510201 -186.90820900036704
336 43.55889642208526 -184.631478616431
337 43.0501725929381 -182.2655203605024
338 42.42161284047882 -180.05136233221563
339 41.68390604092361 -177.90267703760378
340 41.18153363196585 -175.693740735139
341 40.597409552009914 -173.74745274663894
342 39.92516874803046 -171.56916256739845
343 39.568197341636065 -169.54075157014444
344 38.841924348200614 -167.6428765734229
345 38.40929637143967 -165.59978134205988
346 37.873557958680955 -163.6677968517872
347 37.51629624025321 -161.84512498352777
348 37.02794163738078 -159.88437647987772
349 36.66203010093328 -157.96188929690337
350 36.17196103860701 -156.09466411380424
351 35.77944821663392 -154.29356646617993
352 35.38442484676324 -152.44201607561462
353 35.071180744271054 -150.8375080110644
354 34.65389568484675 -149.16156599762925
355 34.43983264316282 -147.4674712072399
356 34.01842527628532 -145.77317600756277
357 33.662265233052835 -144.32648622228032
358 33.315016618966624 -142.650008718413
359 33.15043959377913 -141.20516782641303
360 32.690764665880195 -139.7829153443684
361 32.597277739255375 -138.16746860048835
362 32.219215187110436 -136.82334308337272
363 31.83451402775455 -135.38591353218465
364 31.526308191195845 -133.94623181628685
365 31.122921504286676 -132.59245143927157
366 30.87825987506495 -131.27523819493823
367 30.637659742518 -129.99264351936046
368 30.30346800030839 -128.39479335120464
369 29.87615818870599 -127.22375424887555
370 29.77564091156684 -125.92427030249586
371 29.58488404593585 -124.614648034032
372 29.052217312910308 -123.27150013601617
373 28.843078549611295 -122.08307183153036
374 28.624364267346085 -120.76216766191848
375 28.317427202176905 -119.52863536150196
376 28.002882578412326 -118.32877542606039
377 27.83287844605624 -117.13210804639009
378 27.437703333062373 -115.9778029232687
379 27.25495732188464 -114.73784817238398
380 26.909205663779534 -113.60061253515438
381 26.84093527084389 -112.38514040735049
382 26.47299558485354 -111.2033952601607
383 26.324965082495044 -110.01972202388303
384 26.09896916700364 -108.99153919230874
385 25.92209441855713 -107.76859276580252
386 25.750183435164388 -106.6874130991058
387 25.482326330974125 -105.56345746769087
388 25.33910858425888 -104.37460394864597
389 25.186231678458437 -103.25471884173245
390 24.92186678568366 -102.23859158030545
391 24.883603264789166 -101.12127681013784
392 24.644693976112556 -100.05332195124919
393 24.584449603824176 -98.89767083838963
394 24.481876988278007 -97.95576061614368
395 24.338131235426296 -96.88432376114879
396 24.275146966563792 -95.88564820482217
397 24.071760933763294 -94.92108689612921
398 23.970526880122417 -93.88097244245019
399 23.800605879849783 -92.85386946843956
400 23.770644243303295 -91.9223631568119
401 23.598547690008903 -90.9898641096406
402 23.457754984755038 -89.98327446734025
403 23.36924331607463 -88.97353241950705
404 23.368683241465792 -87.92797548334002
405 23.262971007266312 -87.10689041256998
406 23.25269221811169 -86.07783182916295
407 23.13769709939254 -85.14710464295256
408 23.161498334309197 -84.2935053837163
409 23.086420182715624 -83.3542220915192
410 23.052534005645175 -82.40148069208132
411 22.98423499593074 -81.52005109671067
412 22.98773713306784 -80.56385721366925
413 22.96606704833541 -79.72753725130801
414 22.87442122364403 -78.86625653699815
415 22.84897490863142 -78.04979120021258
416 22.94082108119476 -77.21895702521725
417 22.927469784962224 -76.33545904051127
418 22.92459970526996 -75.50965423494026
419 22.942406149100158 -74.72959491615543
420 22.883758138401628 -73.93060624108244
421 22.899300626154535 -73.27338809885602
422 22.902665105601244 -72.51171710120029
423 22.91405539458103 -71.78738360067202
424 22.879539078706536 -70.99767436864612
425 22.864344359375053 -70.35426507114094
426 22.877050093501897 -69.5843503234967
427 22.876621964909233 -68.87877320226458
428 22.850048927447073 -68.08201276794097
429 22.85263781753938 -67.4326799388833
430 22.827363582805738 -66.74046049279313
431 22.804329076462988 -65.98093219947813
432 22.847394643194264 -65.24287873301809
433 22.81759375063445 -64.50381592653628
434 22.873247829004153 -63.81223482928144
435 22.953078525775116 -62.98710780289108
436 23.050439123850797 -62.37706629980719
437 23.119341630632878 -61.66024107553377
438 23.242144502971282 -61.02334263848016
439 23.30385548397018 -60.38672701878566
440 23.35289871197285 -59.74062240239174
441 23.503488005568073 -59.07695345984375
442 23.57043956963926 -58.486758204486584
443 23.63868596036937 -57.82333958731769
444 23.736028367367553 -57.19532558502351
445 23.845881445563755 -56.61287427142647
446 23.914336790816552 -56.05338659003716
447 24.108173324855027 -55.502211433503454
448 24.130766716530374 -54.97773484828591
449 24.256210069753894 -54.42579246855805
450 24.33662595867142 -53.89387603465678
451 24.350291090263067 -53.37033755899887
452 24.45999202355179 -52.93984463304201
453 24.569234085734745 -52.442261705986965
454 24.607871814526796 -52.01334881868782
455 24.583373368687546 -51.64477409133056
456 24.5713599100561 -51.228630706341
457 24.61020384797995 -50.8095499682988
458 24.545602826097678 -50.422428217300414
459 24.480203216196827 -50.049194510138335
460 24.43253358862638 -49.51234130042869
461 24.435968244854074 -49.08806981178415
462 24.44255285275695 -48.60207375003209
463 24.38121213461064 -48.19244547720937
464 24.369974849067177 -47.698084978197166
465 24.410834987416084 -47.25990090549941
466 24.4378258003696 -46.805487840395266
467 24.43538221185896 -46.38233167951811
468 24.412103998566234 -45.949491562745436
469 24.327298845197134 -45.52053803544246
470 24.296634348554992 -45.075725051142264
471 24.228101097127084 -44.6736361449929
472 24.217821062320148 -44.2054208755252
473 24.144512767086223 -43.79876920968734
474 24.1328390063313 -43.39119369469049
475 24.06193885187035 -42.94626480633209
476 24.052812394224183 -42.599535298906
477 23.946141092902344 -42.18177709007695
478 23.89543384992893 -41.804227651444876
479 23.824450190293792 -41.3645124279011
480 23.780217714855667 -40.96451840324632
481 23.705331424960097 -40.59630971826437
482 23.589617610619776 -40.21282727888224
483 23.585845385752414 -39.80288497080489
484 23.540886173356277 -39.479639343959505
485 23.45128651619914 -39.06603422119298
486 23.32495423307453 -38.71333751461404
487 23.27101144236024 -38.31440181740654
488 23.22870890850136 -37.90384921599522
489 23.160819096948025 -37.562346658884515
490 23.056921872540602 -37.189401106798776
491 22.986255808929823 -36.79751794339737
492 22.852058128714102 -36.41015570983646
493 22.737108866267718 -35.9583791182563
494 22.656192841939827 -35.64148078900308
495 22.532633513522452 -35.27166660574762
496 22.434981152130863 -34.838820620694435
497 22.32713074011041 -34.44242971716135
498 22.193054948476256 -34.069573941041995
499 22.041881551675353 -33.62872854972981
500 21.99225546266961 -33.214287443713985
501 21.777530213647296 -32.8072699852158
502 21.629664375757066 -32.3644413155548
503 21.475568059403894 -31.867648059677762
504 21.307123070478347 -31.41155854103087
505 21.178384101384946 -30.840096594441945
506 21.080691382826515 -30.370536523323327
507 21.01864645735237 -29.864049511550885
508 21.038984913074852 -29.379306582167906
509 20.96621595411637 -28.944737180248545
510 20.872584775402377 -28.529944901226393
511 20.82921076256272 -28.103085459078617
512 20.756080463835023 -27.68598855954111
513 20.6823714669735 -27.316510300972663
514 20.610493359416367 -26.858928302207154
515 20.51082055740799 -26.524498210189144
516 20.44126002390443 -26.047904315589097
517 20.39464220044536 -25.66742383856308
518 20.274475162125206 -25.28067093615095
519 20.207660948531906 -24.859436226790535
520 20.16351650990057 -24.420412790059117
521 20.04709488731039 -24.071467754979018
522 20.002650354357723 -23.714740874457647
523 19.873580856775565 -23.320552272854428
524 19.80608073937175 -22.98109674426425
525 19.650132460416863 -22.63703183878167
526 19.578629897212284 -22.271543893181285
527 19.391255298149986 -21.942098444853897
528 19.27690233988156 -21.56059890300233
529 19.072145951507476 -21.214673886345835
530 18.906510882613617 -20.847114864630907
531 18.745565314905946 -20.42204400243131
532 18.58588334756843 -20.0623241828295
533 18.36650380128396 -19.67033272175637
534 18.212845060358635 -19.21964448102812
535 18.044859137170395 -18.823439425315737
536 17.860985611054655 -18.303889615547718
537 17.681299156838485 -17.90494873043374
538 17.586426245807136 -17.410987987368785
539 17.413947802357193 -16.96041755159781
540 17.27791432941938 -16.512331913653544
541 17.173827593600425 -15.96659769850385
542 17.042626278015867 -15.521818612083358
543 16.97428332666351 -15.012595849952339
544 16.879197193253763 -14.619589292215617
545 16.778893051750504 -14.17558144979771
546 16.716725419918046 -13.750977137895685
547 16.63227595999508 -13.33110920750066
548 16.531180808565153 -12.945015460985744
549 16.412142577323102 -12.532073584879505
550 16.325357239058114 -12.157126268132004
551 16.191690216965245 -11.750329714548577
552 16.078536150027276 -11.370287985486165
553 15.937708345432165 -10.935729726528646
554 15.867271139986919 -10.56420559987713
555 15.680189957047808 -10.163946525154683
556 15.53330357968879 -9.732169329851715
557 15.375374760164302 -9.318802246600217
558 15.223524841156866 -8.885475347367265
559 15.096210971664311 -8.428753233546361
560 14.888526498465009 -8.029913125367244
561 14.793093703859249 -7.546934778600121
562 14.637705706238505 -7.064053160483323
563 14.5229347030214 -6.549841985316772
564 14.410121443098944 -6.071660756250143
565 14.26606397759731 -5.565946139208346
566 14.20453319889788 -5.096234234711487
567 14.077401123024396 -4.630203061820578
568 14.01407184327528 -4.166644542769636
569 13.95393162962172 -3.6052482304620046
570 13.842866055428296 -3.1763030503095067
571 13.801537251631682 -2.7122755109074728
